"Date/Time (PST)","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Temperature  (deg F) "
"2022-04-03 03:00:00",13.3,0.02,91.7,131.5,0.908,29.87
"2022-04-03 02:00:00",13.3,0,86.5,131.1,0.61,30.67
"2022-04-03 01:00:00",13.3,0,84.5,131.1,0.609,30.87
"2022-04-03 00:00:00",13.3,0,83.9,131.2,0.475,30.88
"2022-04-02 23:00:00",13.3,0,84.2,131.2,0.476,30.77
"2022-04-02 22:00:00",13.3,0,82.8,131.1,0.476,30.82
"2022-04-02 21:00:00",13.3,0.01,88.2,130.9,0.475,30.69
"2022-04-02 20:00:00",13.3,0,89.1,130.7,0.343,30.87
"2022-04-02 19:00:00",13.3,0.01,89.5,130.8,0.342,30.45
"2022-04-02 18:00:00",13.3,0,92.2,130.7,0.21,30.34
"2022-04-02 17:00:00",13.3,0,88.7,130.5,0.076,30.95
"2022-04-02 16:00:00",13.3,0,88.4,130.9,-0.042,31.04
"2022-04-02 15:00:00",13.3,0,79.89,130,-0.441,34.01
"2022-04-02 14:00:00",13.3,0,81.8,130.2,-0.308,32.57
"2022-04-02 13:00:00",13.3,0,76.87,130.2,-0.574,34.23
"2022-04-02 12:00:00",13.3,0,68.83,129.6,-0.441,36.08
"2022-04-02 11:00:00",13.3,0,74.48,130.9,-0.446,34.89
"2022-04-02 10:00:00",13.3,0.01,85.6,132.6,0.21,32.7
"2022-04-02 09:00:00",13.3,0.02,89.9,133.3,0.276,31.01
"2022-04-02 08:00:00",13.31,0.02,92.8,133.5,0,30.07
"2022-04-02 07:00:00",13.31,0.03,94.9,133.8,0.194,28.2
"2022-04-02 06:00:00",13.31,0.04,96.5,133.7,3.529,28.19
"2022-04-02 05:00:00",13.31,0.02,96.1,133.2,2.795,28.17
"2022-04-02 04:00:00",13.31,0,96.8,132.7,2.729,28.42
"2022-04-02 03:00:00",13.31,0.01,97,133.2,2.929,28.18
"2022-04-02 02:00:00",13.31,0.03,96.8,133.2,2.803,28.83
"2022-04-02 01:00:00",13.3,0.01,97.6,132.7,2.075,29.54
"2022-04-02 00:00:00",13.3,0.02,97.9,132.7,2.475,30.09
"2022-04-01 23:00:00",13.3,0.01,97.8,131.5,-0.595,29.89
"2022-04-01 22:00:00",13.3,0.01,97,131.9,1.141,29.91
"2022-04-01 21:00:00",13.3,0.01,96.6,130.7,1.541,29.97
"2022-04-01 20:00:00",13.3,0.03,96.3,131.3,-0.191,30.08
"2022-04-01 19:00:00",13.3,0.02,94.6,130.3,-0.057,30.06
"2022-04-01 18:00:00",13.3,0,89.8,129.5,0.143,30.71
"2022-04-01 17:00:00",13.3,0,83.6,129.4,0.076,31.69
"2022-04-01 16:00:00",13.31,0,84.7,129.2,0.076,32.09
"2022-04-01 15:00:00",13.3,0,83.3,129.4,0.087,32.29
"2022-04-01 14:00:00",13.3,0,79.27,129.3,0.092,32.92
"2022-04-01 13:00:00",13.3,0,78.91,129.5,-0.041,32.65
"2022-04-01 12:00:00",13.3,0,78.39,129.6,0.09,31.78
"2022-04-01 11:00:00",13.31,0,74.79,129.2,0.014,31.85
"2022-04-01 10:00:00",13.3,0,75.61,129.5,0.01,31.3
"2022-04-01 09:00:00",13.31,0,77.4,129.5,0.132,30.43
"2022-04-01 08:00:00",13.3,0,78.2,129.7,0.127,28.94
"2022-04-01 07:00:00",13.31,0,80.1,130,0.191,27.93
"2022-04-01 06:00:00",13.31,0,82.2,130.3,0.245,27.12
"2022-04-01 05:00:00",13.31,0,81.7,130.2,0.245,26.95
"2022-04-01 04:00:00",13.31,0,86.7,130.3,0.246,26.96
"2022-04-01 03:00:00",13.31,0,89.4,130.1,0.247,26.44
"2022-04-01 02:00:00",13.31,0,88.1,130.3,0.314,26.13
"2022-04-01 01:00:00",13.31,0,86.6,130.2,0.312,26.23
"2022-04-01 00:00:00",13.31,0,88.5,130.2,0.246,26.74
"2022-03-31 23:00:00",13.31,0,87.2,130.2,0.246,26.84
"2022-03-31 22:00:00",13.31,0,88.8,130.3,0.312,26.25
"2022-03-31 21:00:00",13.31,0,84.3,130.2,0.312,25.69
"2022-03-31 20:00:00",13.31,0,82.4,130.1,0.312,26.96
"2022-03-31 19:00:00",13.31,0,87.3,130.1,0.194,28.3
"2022-03-31 18:00:00",13.3,0,86.8,130,0.136,30.12
"2022-03-31 17:00:00",13.31,0,68.86,129.5,0.01,31.86
"2022-03-31 16:00:00",13.3,0,86.2,129,-0.175,33.38
"2022-03-31 15:00:00",13.3,0,67.55,129.3,-0.309,34.2
"2022-03-31 14:00:00",13.3,0,76.47,129,-0.308,33.99
"2022-03-31 13:00:00",13.3,0,75.94,128.8,-0.141,34.01
"2022-03-31 12:00:00",13.3,0.01,82.5,128.8,-0.185,33.23
"2022-03-31 11:00:00",13.3,0,90.2,129.6,-0.024,31.01
"2022-03-31 10:00:00",13.3,0.01,82.4,129.4,0.01,31.78
"2022-03-31 09:00:00",13.31,0.02,85.3,130.1,0.076,30.28
"2022-03-31 08:00:00",13.31,0.02,88.8,130.5,-0.073,29.36
"2022-03-31 07:00:00",13.31,0,90.4,131.1,1.928,27.51
"2022-03-31 06:00:00",13.31,0,93.4,131,1.728,26.53
"2022-03-31 05:00:00",13.31,0,93.8,131.4,1.128,26.51
"2022-03-31 04:00:00",13.31,0,94,131.6,1.195,26.58
"2022-03-31 03:00:00",13.31,0,94.4,131.7,1.328,26.86
"2022-03-31 02:00:00",13.31,0,95.4,131.2,45.81,26.84
"2022-03-31 01:00:00",13.31,0.01,93,131.7,45.81,27.55
"2022-03-31 00:00:00",13.31,0,95.5,131.7,45.81,27.68
"2022-03-30 23:00:00",13.31,0,94.5,131.6,0.794,27.2
"2022-03-30 22:00:00",13.31,0.01,95.1,131.7,1.395,28.31
"2022-03-30 21:00:00",13.31,0.01,95.2,131.5,0.928,28.5
"2022-03-30 20:00:00",13.31,0.02,96.9,131.3,45.81,28.14
"2022-03-30 19:00:00",13.3,0.04,94.8,130.4,1.34,28.48
"2022-03-30 18:00:00",13.3,0,95.2,129.6,0.476,29.22
"2022-03-30 17:00:00",13.31,0.03,90.6,129.7,0.61,29.95
"2022-03-30 16:00:00",13.31,0,85.8,128.9,0.743,31.63
"2022-03-30 15:00:00",13.3,0,77.33,129.3,0.892,32.93
"2022-03-30 14:00:00",13.3,0,67.28,128,0.374,36.73
"2022-03-30 13:00:00",13.3,0,68.04,128,0.892,38
"2022-03-30 12:00:00",13.3,0.02,85.9,130.5,1.01,32.17
"2022-03-30 11:00:00",13.3,0,82.3,130.1,1.158,34.66
"2022-03-30 10:00:00",13.3,0.02,83.6,129.8,0.143,34.45
"2022-03-30 09:00:00",13.3,0,90.1,129.5,1.477,32.39
"2022-03-30 08:00:00",13.3,0.02,90.5,130.4,1.943,31.55
"2022-03-30 07:00:00",13.3,0.1,96.8,131.4,1.374,29.71
"2022-03-30 06:00:00",13.3,0.13,97.2,130.4,1.008,29.4
"2022-03-30 05:00:00",13.3,0.01,94,129.2,0.21,30.57
"2022-03-30 04:00:00",13.3,0.02,89.7,129.5,0.143,31.86
"2022-03-30 03:00:00",13.3,0.01,91.6,129.5,0.143,32.8
"2022-03-30 02:00:00",13.3,0.01,91.7,129.7,0.143,32.73
"2022-03-30 01:00:00",13.3,0.03,78.25,129.6,0.076,33.83
"2022-03-30 00:00:00",13.3,0.1,93.7,129.7,0.089,35.67
"2022-03-29 23:00:00",13.3,0.05,94.5,129.8,0.224,36.12
"2022-03-29 22:00:00",13.3,0.01,87.2,129.8,0.092,37.31
"2022-03-29 21:00:00",13.3,0,86.7,129.9,0.092,37.58
"2022-03-29 20:00:00",13.3,0,89.7,129.9,0.092,37.74
"2022-03-29 19:00:00",13.3,0,89.3,130,0.092,38.68
"2022-03-29 18:00:00",13.3,0,86.4,130,0.098,39.67
"2022-03-29 17:00:00",13.3,0,76.75,129.9,0.041,41.02
"2022-03-29 16:00:00",13.31,0,72.66,129.7,-0.026,41.73
"2022-03-29 15:00:00",13.3,0,73.06,129,-0.15,42.89
"2022-03-29 14:00:00",13.3,0,69.48,129.7,-0.149,42.55
"2022-03-29 13:00:00",13.3,0,68.55,129.2,-0.181,42.19
"2022-03-29 12:00:00",13.3,0,75,129.6,-0.186,40.86
"2022-03-29 11:00:00",13.3,0,74.06,129.6,-0.292,41.47
"2022-03-29 10:00:00",13.3,0,69.05,129.8,-0.161,41.63
"2022-03-29 09:00:00",13.3,0,77.93,130.1,0.076,39.8
"2022-03-29 08:00:00",13.3,0,72.97,130.7,0.076,37.34
"2022-03-29 07:00:00",13.31,0,78.37,130.9,0.138,36.03
"2022-03-29 06:00:00",13.31,0,78.7,130.8,0.07,34.06
"2022-03-29 05:00:00",13.3,0,82.2,131.1,0.209,33.53
"2022-03-29 04:00:00",13.3,0,81.8,131,0.21,34.61
"2022-03-29 03:00:00",13.3,0,87.8,131,0.21,34.2
"2022-03-29 02:00:00",13.3,0,98.5,130.9,0.176,33.41
"2022-03-29 01:00:00",13.3,0,99,130.9,0.143,33.91
"2022-03-29 00:00:00",13.31,0,99.4,131.1,0.076,33.38
"2022-03-28 23:00:00",13.3,0,99.2,131.1,0.087,34.67
"2022-03-28 22:00:00",13.3,0,97.9,131.3,0.086,35.88
"2022-03-28 21:00:00",13.3,0,97.7,131.2,0.087,36.2
"2022-03-28 20:00:00",13.3,0.01,98.1,131.4,0.092,36.31
"2022-03-28 19:00:00",13.3,0.01,99,131.4,0.225,37.54
"2022-03-28 18:00:00",13.3,0,94.4,131,0.092,38.18
"2022-03-28 17:00:00",13.3,0,92,131,-0.037,39.85
"2022-03-28 16:00:00",13.3,0.02,89,130.9,0.104,40.02
"2022-03-28 15:00:00",13.3,0.03,84.8,130.8,0.241,40.56
"2022-03-28 14:00:00",13.3,0.01,85.7,131.2,-0.159,40.09
"2022-03-28 13:00:00",13.3,0,86,131,-0.159,40.15
"2022-03-28 12:00:00",13.3,0.01,82.2,130.7,-0.292,41.92
"2022-03-28 11:00:00",13.3,0.01,88.2,131,-0.16,40.85
"2022-03-28 10:00:00",13.3,0.02,85.7,131.7,-0.038,39.89
"2022-03-28 09:00:00",13.3,0.01,91.2,131.6,-0.041,39.22
"2022-03-28 08:00:00",13.3,0.02,90.6,132,0.225,38.62
"2022-03-28 07:00:00",13.3,0.06,93.9,132.4,0.092,38.07
"2022-03-28 06:00:00",13.3,0,86.8,132.5,0.092,39.77
"2022-03-28 05:00:00",13.3,0,82.8,132.7,0.325,40.57
"2022-03-28 04:00:00",13.3,0,81.7,132.7,0.225,40.49
"2022-03-28 03:00:00",13.3,0,78.48,132.5,0.092,40.23
"2022-03-28 02:00:00",13.3,0,77.6,132.9,0.096,41.2
"2022-03-28 01:00:00",13.3,0,70.72,132.8,0.24,41.88
"2022-03-28 00:00:00",13.3,0,67.24,133,0.241,43.44
"2022-03-27 23:00:00",13.3,0,65.14,132.9,0.241,43.69
"2022-03-27 22:00:00",13.3,0,69.52,133,0.241,44.06
"2022-03-27 21:00:00",13.3,0,74.56,133,0.241,43.43
"2022-03-27 20:00:00",13.3,0,70.82,133.1,0.241,43.95
"2022-03-27 19:00:00",13.31,0,59.6,133.2,0.108,45.04
"2022-03-27 18:00:00",13.3,0,59.46,133.4,0.111,46.29
"2022-03-27 17:00:00",13.3,0,70.97,132.9,0.119,47.67
"2022-03-27 16:00:00",13.3,0,63.62,133.4,0.123,48.67
"2022-03-27 15:00:00",13.3,0,60.48,133.1,-0.129,49.31
"2022-03-27 14:00:00",13.3,0,54.04,132.8,-0.394,51.12
"2022-03-27 13:00:00",13.3,0,55.36,133.3,-0.128,50.16
"2022-03-27 12:00:00",13.3,0,59.37,133.9,-0.134,49.5
"2022-03-27 11:00:00",13.3,0,63.02,134.1,-0.276,48.53
"2022-03-27 10:00:00",13.3,0,64.96,134.3,-0.149,47.59
"2022-03-27 09:00:00",13.3,0,68.5,134.8,-0.026,46.36
"2022-03-27 08:00:00",13.3,0,79.11,135.4,0.096,43.79
"2022-03-27 07:00:00",13.31,0.01,85.1,135.8,0.359,42.61
"2022-03-27 06:00:00",13.3,0,85.6,136,0.225,42.12
"2022-03-27 05:00:00",13.3,0.01,92.8,136,0.092,40.56
"2022-03-27 04:00:00",13.31,0.01,93.2,136.2,0.092,40.38
"2022-03-27 03:00:00",13.3,0.01,90.4,136.3,9.36,40.87
"2022-03-27 02:00:00",13.31,0,87.8,136.4,0.092,41.51
"2022-03-27 01:00:00",13.3,0.01,92.2,136.4,0.092,40.79
"2022-03-27 00:00:00",13.3,0.03,95.3,136.4,20.32,39.72
"2022-03-26 23:00:00",13.3,0.02,93.9,136.2,19.69,40.26
"2022-03-26 22:00:00",13.3,0.04,94.3,136.5,10.02,39.9
"2022-03-26 21:00:00",13.3,0.03,94.7,136.4,19.55,39.79
"2022-03-26 20:00:00",13.3,0.03,95.3,136.6,0.092,39.67
"2022-03-26 19:00:00",13.31,0.06,96,136.8,0.092,39.57
"2022-03-26 18:00:00",13.31,0.1,95.9,136.8,21.02,39.56
"2022-03-26 17:00:00",13.31,0.03,94.4,137.1,0.425,39.5
"2022-03-26 16:00:00",13.31,0.05,93.8,137.1,18.89,38.99
"2022-03-26 15:00:00",13.31,0.07,91.3,137.3,10.16,38.81
"2022-03-26 14:00:00",13.3,0.03,90.5,137.1,20.95,38.62
"2022-03-26 13:00:00",13.31,0,85.8,137.3,0.093,38.77
"2022-03-26 12:00:00",13.3,0,81.3,137.7,0.225,37.82
"2022-03-26 11:00:00",13.3,0,81.7,138.2,0.292,36.83
"2022-03-26 10:00:00",13.3,0,89.1,139,0.476,35.15
"2022-03-26 09:00:00",13.3,0.01,93.5,139.9,0.743,33.25
"2022-03-26 08:00:00",13.3,0.04,96.6,139.5,9.78,32.25
"2022-03-26 07:00:00",13.3,0.06,97.1,139.3,0.143,31.7
"2022-03-26 06:00:00",13.3,0.07,98.8,139.3,0.243,31.5
"2022-03-26 05:00:00",13.3,0.05,98.5,137.4,0.143,31.41
"2022-03-26 04:00:00",13.3,0.02,95.8,137.5,0.143,31.97
"2022-03-26 03:00:00",13.3,0,75.13,137.7,0.091,35.18
"2022-03-26 02:00:00",13.31,0,55.73,137.7,0.086,38.03
"2022-03-26 01:00:00",13.3,0,61,137.8,0.076,37.32
"2022-03-26 00:00:00",13.3,0,71.27,137.8,0.076,37.19
"2022-03-25 23:00:00",13.3,0,78.8,137.8,0.076,36.78
"2022-03-25 22:00:00",13.31,0,79.53,137.8,0.076,36.61
"2022-03-25 21:00:00",13.31,0,80,137.9,0.078,36.9
"2022-03-25 20:00:00",13.3,0,80.1,137.9,0.081,37.13
"2022-03-25 19:00:00",13.31,0,77.75,137.9,0.092,37.38
"2022-03-25 18:00:00",13.3,0,70.35,137.9,-0.041,38.53
"2022-03-25 17:00:00",13.3,0,65.72,138.2,-0.026,39.78
"2022-03-25 16:00:00",13.3,0,65.08,137.8,-0.092,40.11
"2022-03-25 15:00:00",13.3,0,67.56,137.1,-0.095,39.77
"2022-03-25 14:00:00",13.3,0,69.66,138,-0.027,39.35
"2022-03-25 13:00:00",13.31,0,65.73,138.3,-0.026,40.07
"2022-03-25 12:00:00",13.3,0,61.8,138.2,-0.158,41.11
"2022-03-25 11:00:00",13.31,0,56.85,138.2,-0.315,41.9
"2022-03-25 10:00:00",13.3,0,59.7,138.4,-0.192,39.94
"2022-03-25 09:00:00",13.3,0,62.8,138.9,-0.108,38.63
"2022-03-25 08:00:00",13.3,0,57.52,139.3,-0.041,38.33
"2022-03-25 07:00:00",13.3,0,50.69,139.5,0.025,39.21
"2022-03-25 06:00:00",13.3,0,46.29,139.6,0.09,39.23
"2022-03-25 05:00:00",13.3,0,43.05,139.7,0.081,38.66
"2022-03-25 04:00:00",13.3,0,40.27,139.8,0.089,38.55
"2022-03-25 03:00:00",13.3,0,37.91,139.8,0.092,38.78
"2022-03-25 02:00:00",13.3,0,38.34,139.6,0.09,38.35
"2022-03-25 01:00:00",13.3,0,36.28,139.8,0.023,38.85
"2022-03-25 00:00:00",13.31,0,35.58,139.7,0.047,38.98
"2022-03-24 23:00:00",13.31,0,38.96,139.9,0.08,38.25
"2022-03-24 22:00:00",13.3,0,37.07,139.8,0.076,38.58
"2022-03-24 21:00:00",13.3,0,38.99,140,0.076,37.83
"2022-03-24 20:00:00",13.31,0,40.14,139.9,0.076,37.3
"2022-03-24 19:00:00",13.3,0,42.17,139.8,0.021,37.47
"2022-03-24 18:00:00",13.3,0,40.72,140,-0.041,39.04
"2022-03-24 17:00:00",13.3,0,35.18,139.5,-0.159,41.04
"2022-03-24 16:00:00",13.31,0,31.88,137.8,-0.28,45.38
"2022-03-24 15:00:00",13.31,0,33.86,138.5,-0.292,41.89
"2022-03-24 14:00:00",13.31,0,34.82,138.7,-0.559,43.73
"2022-03-24 13:00:00",13.3,0,39.15,138.7,-0.292,40.07
"2022-03-24 12:00:00",13.3,0,40.63,139.3,-0.292,37.86
"2022-03-24 11:00:00",13.3,0,44.41,138.4,-0.441,39.27
"2022-03-24 10:00:00",13.31,0,44.69,139.1,-0.324,35.24
"2022-03-24 09:00:00",13.31,0,51.29,139.8,-0.006,33.35
"2022-03-24 08:00:00",13.31,0,63.57,140.5,0.046,30.15
"2022-03-24 07:00:00",13.3,0,70.64,140.7,0.112,27.95
"2022-03-24 06:00:00",13.31,0,80.8,141,0.178,25.88
"2022-03-24 05:00:00",13.31,0,82.7,140.7,0.178,26.61
"2022-03-24 04:00:00",13.31,0,77.97,140.9,0.045,27.41
"2022-03-24 03:00:00",13.31,0,87.3,140.8,0.052,27.79
"2022-03-24 02:00:00",13.31,0,93.4,141.1,0.194,28.76
"2022-03-24 01:00:00",13.31,0,96,141.1,0.194,28.25
"2022-03-24 00:00:00",13.31,0,97.1,141,0.194,29.33
"2022-03-23 23:00:00",13.31,0,76.11,141.2,0.135,31.33
"2022-03-23 22:00:00",13.3,0,72.79,141.3,0.143,32.62
"2022-03-23 21:00:00",13.3,0,78.58,141.1,0.11,32.88
"2022-03-23 20:00:00",13.3,0,79.95,141.2,0.076,33.03
"2022-03-23 19:00:00",13.3,0,90.3,141.3,0.143,32.04
"2022-03-23 18:00:00",13.31,0,79.87,141.4,0.076,34.5
"2022-03-23 17:00:00",13.31,0.01,79.59,141,-0.057,35.45
"2022-03-23 16:00:00",13.31,0.16,82.1,142,0.087,36.37
"2022-03-23 15:00:00",13.3,0.09,91.8,142.1,0.092,36.07
"2022-03-23 14:00:00",13.3,0.16,93.4,142.3,0.025,35.97
"2022-03-23 13:00:00",13.3,0.2,89.5,142.7,-0.041,37.98
"2022-03-23 12:00:00",13.3,0.1,86.6,143.1,-0.026,40
"2022-03-23 11:00:00",13.3,0,80.6,143.5,-0.159,42.74
"2022-03-23 10:00:00",13.3,0,81.8,144.2,-0.092,43.05
"2022-03-23 09:00:00",13.3,0,79.91,145.1,0.108,43.95
"2022-03-23 08:00:00",13.3,0,81.3,145,0.108,44.49
"2022-03-23 07:00:00",13.3,0,83.5,145.6,0.041,44.12
"2022-03-23 06:00:00",13.3,0,81.6,146,0.108,45.01
"2022-03-23 05:00:00",13.3,0,77.32,146,0.108,45.53
"2022-03-23 04:00:00",13.3,0,74.93,146.3,0.108,45.88
"2022-03-23 03:00:00",13.3,0,73.32,146.2,-0.026,46.27
"2022-03-23 02:00:00",13.3,0,72.57,147,0.108,46.51
"2022-03-23 01:00:00",13.3,0,74.08,147.5,0.108,45.72
"2022-03-23 00:00:00",13.3,0,75.18,147.6,0.108,45.53
"2022-03-22 23:00:00",13.3,0,73.5,148,0.108,46.38
"2022-03-22 22:00:00",13.3,0,72.28,148.2,0.041,47.18
"2022-03-22 21:00:00",13.3,0,76.94,148.2,0.107,46.13
"2022-03-22 20:00:00",13.3,0,87.9,148.5,0.102,44.01
"2022-03-22 19:00:00",13.3,0,89,148.6,0.108,44.01
"2022-03-22 18:00:00",13.3,0,90.7,149,0.108,43.8
"2022-03-22 17:00:00",13.31,0,94.7,148.9,-0.125,43.02
"2022-03-22 16:00:00",13.3,0,93.2,149.2,-0.159,43.03
"2022-03-22 15:00:00",13.3,0,89.2,149.6,-0.28,44.09
"2022-03-22 14:00:00",13.3,0,87.7,150.5,-0.412,43.92
"2022-03-22 13:00:00",13.31,0,91.2,151.8,-0.292,41.94
"2022-03-22 12:00:00",13.31,0,89.7,152.6,-0.425,42.03
"2022-03-22 11:00:00",13.31,0,87.8,153.6,-0.295,41.77
"2022-03-22 10:00:00",13.3,0,90.9,154.9,-0.041,39.83
"2022-03-22 09:00:00",13.3,0,93.5,155.6,-0.041,38.43
"2022-03-22 08:00:00",13.31,0,95.1,156,0.223,37.69
"2022-03-22 07:00:00",13.31,0,96.6,156.2,0.216,37.09
"2022-03-22 06:00:00",13.31,0,95,156.6,0.348,37.17
"2022-03-22 05:00:00",13.31,0,95.1,156.9,0.347,37.11
"2022-03-22 04:00:00",13.31,0,96,157.3,0.345,36.98
"2022-03-22 03:00:00",13.31,0,96.7,157.3,0.476,36.56
"2022-03-22 02:00:00",13.31,0.01,96.1,157.7,0.476,36.41
"2022-03-22 01:00:00",13.31,0.02,95.8,158.1,0.743,36.03
"2022-03-22 00:00:00",13.31,0,95.9,158.4,0.543,35.56
"2022-03-21 23:00:00",13.3,0.01,96.4,158.6,0.743,35.33
"2022-03-21 22:00:00",13.3,0,96.9,159,0.81,34.74
"2022-03-21 21:00:00",13.3,0,96.8,159.2,1.143,33.87
"2022-03-21 20:00:00",13.3,0,95.5,159.3,1.143,33.65
"2022-03-21 19:00:00",13.3,0,94.9,159.4,1.143,33.4
"2022-03-21 18:00:00",13.3,0.01,94.4,159.4,1.01,33.13
"2022-03-21 17:00:00",13.3,0,96.1,159.5,0.743,32.33
"2022-03-21 16:00:00",13.3,0,95.9,159.6,0.743,32.13
"2022-03-21 15:00:00",13.31,0,98.1,159.9,0.676,32.09
"2022-03-21 14:00:00",13.31,0,95.2,159.8,0.676,32.75
"2022-03-21 13:00:00",13.3,0,88.7,159.8,0.743,33.95
"2022-03-21 12:00:00",13.3,0,90.4,160.4,0.876,33
"2022-03-21 11:00:00",13.3,0,91.6,160.8,1.143,32.55
"2022-03-21 10:00:00",13.3,0.02,92.1,161.8,1.543,31.87
"2022-03-21 09:00:00",13.31,0.03,94.1,160.8,-0.394,30.48
"2022-03-21 08:00:00",13.31,0.03,95.3,161.9,0.665,29.49
"2022-03-21 07:00:00",13.31,0.04,95.7,162,0.461,28.8
"2022-03-21 06:00:00",13.31,0.01,95.5,161.8,4.863,28.54
"2022-03-21 05:00:00",13.31,0.01,95.4,161.6,4.463,28.31
"2022-03-21 04:00:00",13.31,0.01,94.8,162,4.463,28.26
"2022-03-21 03:00:00",13.31,0.01,94.9,161.8,4.329,28.22
"2022-03-21 02:00:00",13.31,0,95.2,161.1,3.762,28.11
"2022-03-21 01:00:00",13.31,0.01,95.6,161.1,4.062,28.04
"2022-03-21 00:00:00",13.31,0.03,95.8,161.1,3.796,28.06
"2022-03-20 23:00:00",13.31,0.02,95.7,160.3,3.596,28.01
"2022-03-20 22:00:00",13.31,0.02,95.4,160.2,3.529,27.91
"2022-03-20 21:00:00",13.31,0.04,95.9,160,3.262,27.91
"2022-03-20 20:00:00",13.31,0.02,95.7,158.8,2.362,27.81
"2022-03-20 19:00:00",13.31,0.02,95.4,158.8,1.661,27.71
"2022-03-20 18:00:00",13.31,0.02,95.6,158.4,-0.472,27.77
"2022-03-20 17:00:00",13.31,0.02,93.7,158.1,0.534,28.54
"2022-03-20 16:00:00",13.31,0.01,93,157.5,0.135,28.38
"2022-03-20 15:00:00",13.31,0.02,91.3,156.4,45.81,28.43
"2022-03-20 14:00:00",13.3,0.02,89.9,157,1.137,28.17
"2022-03-20 13:00:00",13.3,0.01,89.7,156.5,0.61,28.13
"2022-03-20 12:00:00",13.3,0.01,87,156.2,0.409,29.35
"2022-03-20 11:00:00",13.31,0.01,86.5,156,0.076,29.69
"2022-03-20 10:00:00",13.31,0,88.7,155.8,0.128,28.6
"2022-03-20 09:00:00",13.31,0,91,155.9,0.061,27.47
"2022-03-20 08:00:00",13.31,0,91.8,156.9,0.186,25.91
"2022-03-20 07:00:00",13.31,0,93.8,156.9,0.045,24.54
"2022-03-20 06:00:00",13.31,0,95,157.3,0.178,23.55
"2022-03-20 05:00:00",13.31,0.02,94.2,157.5,4.715,23.45
"2022-03-20 04:00:00",13.31,0.06,94.5,157.3,4.015,24.07
"2022-03-20 03:00:00",13.31,0.02,95.3,154.4,2.18,23.36
"2022-03-20 02:00:00",13.31,0,94.9,155.8,45.81,23.7
"2022-03-20 01:00:00",13.31,0.02,95,154.8,1.913,23.81
"2022-03-20 00:00:00",13.31,0,94.8,155.2,1.646,23.66
"2022-03-19 23:00:00",13.31,0,94.2,155.5,2.113,23.8
"2022-03-19 22:00:00",13.31,0.01,94.3,155.7,2.18,23.95
"2022-03-19 21:00:00",13.31,0.03,94.6,156,2.181,24.67
"2022-03-19 20:00:00",13.31,0.02,94.6,156.1,1.127,24.93
"2022-03-19 19:00:00",13.31,0,94.6,156,1.795,25.31
"2022-03-19 18:00:00",13.31,0.02,90.1,156.4,2.195,25.79
"2022-03-19 17:00:00",13.3,0.05,92.9,155.6,1.542,28.01
"2022-03-19 16:00:00",13.3,0.06,93.9,155.3,0.876,30.1
"2022-03-19 15:00:00",13.3,0.01,90.7,154.6,0.343,29.75
"2022-03-19 14:00:00",13.3,0.01,93,155.4,-0.048,32.13
"2022-03-19 13:00:00",13.3,0,89.4,155.6,-0.124,35.27
"2022-03-19 12:00:00",13.3,0.03,97.3,157,0.81,32.31
"2022-03-19 11:00:00",13.3,0.01,97.8,157,0.343,31.74
"2022-03-19 10:00:00",13.3,0.11,96.4,157.9,0.338,27.49
"2022-03-19 09:00:00",13.3,0.18,98.4,157.5,5.277,30.55
"2022-03-19 08:00:00",13.3,0.13,98.8,156.2,45.81,30.76
"2022-03-19 07:00:00",13.3,0.13,99.1,155.4,2.409,30.77
"2022-03-19 06:00:00",13.3,0.19,99.3,153.8,0.81,31.06
"2022-03-19 05:00:00",13.3,0.13,99.3,151.6,10.74,30.99
"2022-03-19 04:00:00",13.3,0.12,99.4,150.7,8.84,31.11
"2022-03-19 03:00:00",13.3,0.16,99.3,148.4,7.977,31.26
"2022-03-19 02:00:00",13.3,0.08,99.1,148.2,7.277,30.72
"2022-03-19 01:00:00",13.3,0.11,98.6,146.6,6.143,30.57
"2022-03-19 00:00:00",13.3,0.11,97.9,146.1,5.277,30.98
"2022-03-18 23:00:00",13.3,0.04,98.1,144.2,2.943,30.84
"2022-03-18 22:00:00",13.3,0,97.1,144.5,3.877,31.44
"2022-03-18 21:00:00",13.3,0,97.4,144.7,3.843,31.55
"2022-03-18 20:00:00",13.3,0,98.4,144.6,3.843,31.52
"2022-03-18 19:00:00",13.3,0,98.8,144.7,2.743,31.34
"2022-03-18 18:00:00",13.3,0,98.6,144.9,3.877,31.09
"2022-03-18 17:00:00",13.3,0,98.6,144.5,3.677,31.34
"2022-03-18 16:00:00",13.3,0.06,98.8,144.7,3.077,31.36
"2022-03-18 15:00:00",13.3,0.04,98.6,143.7,3.477,31.54
"2022-03-18 14:00:00",13.3,0,98.5,144.1,2.677,31.74
"2022-03-18 13:00:00",13.3,0.01,98,144.1,3.01,31.66
"2022-03-18 12:00:00",13.3,0.01,98.4,144.5,0.843,31.34
"2022-03-18 11:00:00",13.3,0,98.1,144.7,0.61,31.09
"2022-03-18 10:00:00",13.3,0,98.5,144.7,0.343,31.22
"2022-03-18 09:00:00",13.3,0.01,98.7,144.9,0.543,31.06
"2022-03-18 08:00:00",13.3,0.02,98.6,145,0.609,30.48
